period,year,taxa,place,station,fail,succ,lat,mic
10,2015,P. nathusii,HYY1,Hyytiala,902,0,61.84478167,1
10,2015,P. nathusii,HYY2,Hyytiala,902,0,61.84478167,1
10,2015,P. nathusii,HYY3,Hyytiala,902,0,61.84478167,1
10,2015,P. nathusii,KON2,Konnevesi,897,0,62.61605,1
10,2015,P. nathusii,KON3,Konnevesi,897,0,62.61605,1
10,2015,P. nathusii,LAM1,Lammi,838,0,61.05408333,1
10,2015,P. nathusii,LAM2,Lammi,906,0,61.05408333,1
10,2015,P. nathusii,LAM3,Lammi,906,0,61.05408333,1
10,2015,P. nathusii,OUL1,Oulanka,875,0,66.37026833,1
10,2015,P. nathusii,OUL2,Oulanka,875,0,66.37026833,1
10,2015,P. nathusii,OUL3,Oulanka,875,0,66.37026833,1
10,2015,P. nathusii,OYO3,Oulu,749,0,65.05938167,1
10,2015,P. nathusii,SEI1,Seili,905,4,60.23959333,1
10,2015,P. nathusii,SEI2,Seili,909,0,60.23959333,1
10,2015,P. nathusii,SEI3,Seili,905,4,60.23959333,1
10,2015,P. nathusii,TVA1,Tvarminne,905,7,59.84394167,1
10,2015,P. nathusii,TVA2,Tvarminne,637,25,59.84394167,1
10,2015,P. nathusii,TVA3,Tvarminne,895,17,59.84394167,1
10,2016,E. nilssonii,HUS1,Huso,811,105,60.27874333,1
10,2016,E. nilssonii,HUS2,Huso,861,55,60.27874333,1
10,2016,E. nilssonii,HUS3,Huso,601,42,60.27874333,1
10,2016,E. nilssonii,HYY1,Hyytiala,755,153,61.84478167,1
10,2016,E. nilssonii,HYY2,Hyytiala,908,0,61.84478167,1
10,2016,E. nilssonii,HYY3,Hyytiala,897,11,61.84478167,1
10,2016,E. nilssonii,KON2,Konnevesi,903,1,62.61605,1
10,2016,E. nilssonii,LAM1,Lammi,912,0,61.05408333,1
10,2016,E. nilssonii,LAM2,Lammi,874,38,61.05408333,1
10,2016,E. nilssonii,LAM3,Lammi,902,10,61.05408333,1
10,2016,E. nilssonii,OUL1,Oulanka,883,1,66.37026833,1
10,2016,E. nilssonii,OUL2,Oulanka,884,0,66.37026833,1
10,2016,E. nilssonii,OUL3,Oulanka,884,0,66.37026833,1
10,2016,E. nilssonii,OYO1,Oulu,696,16,65.05938167,1
10,2016,E. nilssonii,SEI1,Seili,334,1,60.23959333,1
10,2016,E. nilssonii,SEI2,Seili,915,0,60.23959333,1
10,2016,E. nilssonii,SEI3,Seili,856,59,60.23959333,1
10,2016,E. nilssonii,TVA1,Tvarminne,895,22,59.84394167,1
10,2016,E. nilssonii,TVA2,Tvarminne,899,18,59.84394167,1
10,2016,E. nilssonii,TVA3,Tvarminne,905,12,59.84394167,1
10,2016,Myotis sp.,HUS1,Huso,803,113,60.27874333,1
10,2016,Myotis sp.,HUS2,Huso,731,185,60.27874333,1
10,2016,Myotis sp.,HUS3,Huso,589,54,60.27874333,1
10,2016,Myotis sp.,HYY1,Hyytiala,528,380,61.84478167,1
10,2016,Myotis sp.,HYY2,Hyytiala,797,111,61.84478167,1
10,2016,Myotis sp.,HYY3,Hyytiala,697,211,61.84478167,1
10,2016,Myotis sp.,KON2,Konnevesi,757,147,62.61605,1
10,2016,Myotis sp.,LAM1,Lammi,562,350,61.05408333,1
10,2016,Myotis sp.,LAM2,Lammi,654,258,61.05408333,1
10,2016,Myotis sp.,LAM3,Lammi,632,280,61.05408333,1
10,2016,Myotis sp.,OUL1,Oulanka,884,0,66.37026833,1
10,2016,Myotis sp.,OUL2,Oulanka,883,1,66.37026833,1
10,2016,Myotis sp.,OUL3,Oulanka,884,0,66.37026833,1
10,2016,Myotis sp.,OYO1,Oulu,712,0,65.05938167,1
10,2016,Myotis sp.,SEI1,Seili,272,63,60.23959333,1
10,2016,Myotis sp.,SEI2,Seili,882,33,60.23959333,1
10,2016,Myotis sp.,SEI3,Seili,796,119,60.23959333,1
10,2016,Myotis sp.,TVA1,Tvarminne,601,316,59.84394167,1
10,2016,Myotis sp.,TVA2,Tvarminne,239,678,59.84394167,1
10,2016,Myotis sp.,TVA3,Tvarminne,740,177,59.84394167,1
10,2016,P. nathusii,HUS1,Huso,860,56,60.27874333,1
10,2016,P. nathusii,HUS2,Huso,901,15,60.27874333,1
10,2016,P. nathusii,HUS3,Huso,589,54,60.27874333,1
10,2016,P. nathusii,HYY1,Hyytiala,908,0,61.84478167,1
10,2016,P. nathusii,HYY2,Hyytiala,908,0,61.84478167,1
10,2016,P. nathusii,HYY3,Hyytiala,908,0,61.84478167,1
10,2016,P. nathusii,KON2,Konnevesi,904,0,62.61605,1
10,2016,P. nathusii,LAM1,Lammi,912,0,61.05408333,1
10,2016,P. nathusii,LAM2,Lammi,912,0,61.05408333,1
10,2016,P. nathusii,LAM3,Lammi,912,0,61.05408333,1
10,2016,P. nathusii,OUL1,Oulanka,884,0,66.37026833,1
10,2016,P. nathusii,OUL2,Oulanka,884,0,66.37026833,1
10,2016,P. nathusii,OUL3,Oulanka,884,0,66.37026833,1
10,2016,P. nathusii,OYO1,Oulu,711,1,65.05938167,1
10,2016,P. nathusii,SEI1,Seili,335,0,60.23959333,1
10,2016,P. nathusii,SEI2,Seili,915,0,60.23959333,1
10,2016,P. nathusii,SEI3,Seili,911,4,60.23959333,1
10,2016,P. nathusii,TVA1,Tvarminne,916,1,59.84394167,1
10,2016,P. nathusii,TVA2,Tvarminne,905,12,59.84394167,1
10,2016,P. nathusii,TVA3,Tvarminne,911,6,59.84394167,1
10,2017,E. nilssonii,HUS1,Huso,834,80,60.27874333,1
10,2017,E. nilssonii,HUS3,Huso,886,28,60.27874333,1
10,2017,E. nilssonii,HYY2,Hyytiala,901,5,61.84478167,1
10,2017,E. nilssonii,HYY3,Hyytiala,903,3,61.84478167,1
10,2017,E. nilssonii,KON1,Konnevesi,647,195,62.61605,1
10,2017,E. nilssonii,KON2,Konnevesi,617,225,62.61605,1
10,2017,E. nilssonii,LAM1,Lammi,910,1,61.05408333,1
10,2017,E. nilssonii,LAM2,Lammi,878,33,61.05408333,1
10,2017,E. nilssonii,OUL1,Oulanka,858,24,66.37026833,1
10,2017,E. nilssonii,OUL2,Oulanka,881,1,66.37026833,1
10,2017,E. nilssonii,SEI2,Seili,68,0,60.23959333,1
10,2017,E. nilssonii,SEI3,Seili,827,85,60.23959333,1
10,2017,Myotis sp.,HUS1,Huso,851,63,60.27874333,1
10,2017,Myotis sp.,HUS3,Huso,787,127,60.27874333,1
10,2017,Myotis sp.,HYY2,Hyytiala,776,130,61.84478167,1
10,2017,Myotis sp.,HYY3,Hyytiala,833,73,61.84478167,1
10,2017,Myotis sp.,KON1,Konnevesi,595,247,62.61605,1
10,2017,Myotis sp.,KON2,Konnevesi,452,390,62.61605,1
10,2017,Myotis sp.,LAM1,Lammi,550,361,61.05408333,1
10,2017,Myotis sp.,LAM2,Lammi,600,311,61.05408333,1
10,2017,Myotis sp.,OUL1,Oulanka,862,20,66.37026833,1
10,2017,Myotis sp.,OUL2,Oulanka,878,4,66.37026833,1
10,2017,Myotis sp.,SEI2,Seili,67,1,60.23959333,1
10,2017,Myotis sp.,SEI3,Seili,721,191,60.23959333,1
10,2017,P. nathusii,HUS1,Huso,852,62,60.27874333,1
10,2017,P. nathusii,HUS3,Huso,906,8,60.27874333,1
10,2017,P. nathusii,HYY2,Hyytiala,906,0,61.84478167,1
10,2017,P. nathusii,HYY3,Hyytiala,906,0,61.84478167,1
10,2017,P. nathusii,KON1,Konnevesi,842,0,62.61605,1
10,2017,P. nathusii,KON2,Konnevesi,842,0,62.61605,1
10,2017,P. nathusii,LAM1,Lammi,911,0,61.05408333,1
10,2017,P. nathusii,LAM2,Lammi,911,0,61.05408333,1
10,2017,P. nathusii,OUL1,Oulanka,882,0,66.37026833,1
10,2017,P. nathusii,OUL2,Oulanka,882,0,66.37026833,1
10,2017,P. nathusii,SEI2,Seili,68,0,60.23959333,1
10,2017,P. nathusii,SEI3,Seili,899,13,60.23959333,1
10,2018,E. nilssonii,HUS1,Huso,811,101,60.27874333,2
10,2018,E. nilssonii,HUS3,Huso,874,38,60.27874333,2
10,2018,E. nilssonii,HYY2,Hyytiala,880,25,61.84478167,2
10,2018,E. nilssonii,HYY3,Hyytiala,864,41,61.84478167,2
10,2018,E. nilssonii,KON2,Konnevesi,294,207,62.61605,2
10,2018,E. nilssonii,LAM1,Lammi,886,22,61.05408333,2
10,2018,E. nilssonii,LAM2,Lammi,889,19,61.05408333,2
10,2018,E. nilssonii,OUL1,Oulanka,861,18,66.37026833,2
10,2018,E. nilssonii,OUL2,Oulanka,850,29,66.37026833,2
10,2018,E. nilssonii,OYO1,Oulu,872,15,65.05938167,2
10,2018,E. nilssonii,OYO3,Oulu,876,11,65.05938167,2
10,2018,E. nilssonii,SEI2,Seili,911,0,60.23959333,2
10,2018,E. nilssonii,TVA2,Tvarminne,183,4,59.84394167,1
10,2018,E. nilssonii,TVA3,Tvarminne,356,32,59.84394167,1
10,2018,Myotis sp.,HUS1,Huso,825,87,60.27874333,2
10,2018,Myotis sp.,HUS3,Huso,863,49,60.27874333,2
10,2018,Myotis sp.,HYY2,Hyytiala,797,108,61.84478167,2
10,2018,Myotis sp.,HYY3,Hyytiala,720,185,61.84478167,2
10,2018,Myotis sp.,KON2,Konnevesi,154,347,62.61605,2
10,2018,Myotis sp.,LAM1,Lammi,689,219,61.05408333,2
10,2018,Myotis sp.,LAM2,Lammi,739,169,61.05408333,2
10,2018,Myotis sp.,OUL1,Oulanka,878,1,66.37026833,2
10,2018,Myotis sp.,OUL2,Oulanka,869,10,66.37026833,2
10,2018,Myotis sp.,OYO1,Oulu,887,0,65.05938167,2
10,2018,Myotis sp.,OYO3,Oulu,887,0,65.05938167,2
10,2018,Myotis sp.,SEI2,Seili,776,135,60.23959333,2
10,2018,Myotis sp.,TVA2,Tvarminne,57,130,59.84394167,1
10,2018,Myotis sp.,TVA3,Tvarminne,178,210,59.84394167,1
10,2018,P. nathusii,HUS1,Huso,774,138,60.27874333,2
10,2018,P. nathusii,HUS3,Huso,830,82,60.27874333,2
10,2018,P. nathusii,HYY2,Hyytiala,905,0,61.84478167,2
10,2018,P. nathusii,HYY3,Hyytiala,905,0,61.84478167,2
10,2018,P. nathusii,KON2,Konnevesi,499,2,62.61605,2
10,2018,P. nathusii,LAM1,Lammi,908,0,61.05408333,2
10,2018,P. nathusii,LAM2,Lammi,908,0,61.05408333,2
10,2018,P. nathusii,OUL1,Oulanka,879,0,66.37026833,2
10,2018,P. nathusii,OUL2,Oulanka,878,1,66.37026833,2
10,2018,P. nathusii,OYO1,Oulu,887,0,65.05938167,2
10,2018,P. nathusii,OYO3,Oulu,880,7,65.05938167,2
10,2018,P. nathusii,SEI2,Seili,911,0,60.23959333,2
10,2018,P. nathusii,TVA2,Tvarminne,174,13,59.84394167,1
10,2018,P. nathusii,TVA3,Tvarminne,339,49,59.84394167,1
10,2019,E. nilssonii,HUS1,Huso,787,122,60.27874333,2
10,2019,E. nilssonii,HYY2,Hyytiala,884,17,61.84478167,2
10,2019,E. nilssonii,HYY3,Hyytiala,858,43,61.84478167,2
10,2019,E. nilssonii,KON1,Konnevesi,736,160,62.61605,2
10,2019,E. nilssonii,LAM1,Lammi,886,20,61.05408333,2
10,2019,E. nilssonii,LAM2,Lammi,837,69,61.05408333,2
10,2019,E. nilssonii,OUL1,Oulanka,838,37,66.37026833,2
10,2019,E. nilssonii,OUL2,Oulanka,864,11,66.37026833,2
10,2019,E. nilssonii,OYO1,Oulu,860,23,65.05938167,2
10,2019,E. nilssonii,OYO3,Oulu,880,3,65.05938167,2
10,2019,E. nilssonii,SEI2,Seili,909,0,60.23959333,2
10,2019,E. nilssonii,SEI3,Seili,873,36,60.23959333,2
10,2019,E. nilssonii,TVA2,Tvarminne,69,0,59.84394167,1
10,2019,E. nilssonii,TVA3,Tvarminne,69,0,59.84394167,1
10,2019,Myotis sp.,HUS1,Huso,845,64,60.27874333,2
10,2019,Myotis sp.,HYY2,Hyytiala,742,159,61.84478167,2
10,2019,Myotis sp.,HYY3,Hyytiala,793,108,61.84478167,2
10,2019,Myotis sp.,KON1,Konnevesi,423,473,62.61605,2
10,2019,Myotis sp.,LAM1,Lammi,611,295,61.05408333,2
10,2019,Myotis sp.,LAM2,Lammi,745,161,61.05408333,2
10,2019,Myotis sp.,OUL1,Oulanka,875,0,66.37026833,2
10,2019,Myotis sp.,OUL2,Oulanka,857,18,66.37026833,2
10,2019,Myotis sp.,OYO1,Oulu,883,0,65.05938167,2
10,2019,Myotis sp.,OYO3,Oulu,883,0,65.05938167,2
10,2019,Myotis sp.,SEI2,Seili,559,350,60.23959333,2
10,2019,Myotis sp.,SEI3,Seili,393,516,60.23959333,2
10,2019,Myotis sp.,TVA2,Tvarminne,21,48,59.84394167,1
10,2019,Myotis sp.,TVA3,Tvarminne,55,14,59.84394167,1
10,2019,P. nathusii,HUS1,Huso,790,119,60.27874333,2
10,2019,P. nathusii,HYY2,Hyytiala,901,0,61.84478167,2
10,2019,P. nathusii,HYY3,Hyytiala,901,0,61.84478167,2
10,2019,P. nathusii,KON1,Konnevesi,896,0,62.61605,2
10,2019,P. nathusii,LAM1,Lammi,906,0,61.05408333,2
10,2019,P. nathusii,LAM2,Lammi,906,0,61.05408333,2
10,2019,P. nathusii,OUL1,Oulanka,875,0,66.37026833,2
10,2019,P. nathusii,OUL2,Oulanka,875,0,66.37026833,2
10,2019,P. nathusii,OYO1,Oulu,883,0,65.05938167,2
10,2019,P. nathusii,OYO3,Oulu,883,0,65.05938167,2
10,2019,P. nathusii,SEI2,Seili,909,0,60.23959333,2
10,2019,P. nathusii,SEI3,Seili,839,70,60.23959333,2
10,2019,P. nathusii,TVA2,Tvarminne,66,3,59.84394167,1
10,2019,P. nathusii,TVA3,Tvarminne,67,2,59.84394167,1
10,2020,E. nilssonii,HUS1,Huso,819,97,60.27874333,2
10,2020,E. nilssonii,HYY2,Hyytiala,898,10,61.84478167,2
10,2020,E. nilssonii,HYY3,Hyytiala,887,21,61.84478167,2
10,2020,E. nilssonii,KON1,Konnevesi,219,91,62.61605,2
10,2020,E. nilssonii,KON2,Konnevesi,820,84,62.61605,2
10,2020,E. nilssonii,LAM2,Lammi,878,34,61.05408333,2
10,2020,E. nilssonii,OUL1,Oulanka,796,88,66.37026833,2
10,2020,E. nilssonii,OUL2,Oulanka,870,14,66.37026833,2
10,2020,E. nilssonii,OYO3,Oulu,880,11,65.05938167,2
10,2020,E. nilssonii,SEI2,Seili,915,0,60.23959333,2
10,2020,E. nilssonii,SEI3,Seili,865,50,60.23959333,2
10,2020,E. nilssonii,TVA2,Tvarminne,887,29,59.84394167,1
10,2020,E. nilssonii,TVA3,Tvarminne,788,128,59.84394167,1
10,2020,Myotis sp.,HUS1,Huso,789,127,60.27874333,2
10,2020,Myotis sp.,HYY2,Hyytiala,793,115,61.84478167,2
10,2020,Myotis sp.,HYY3,Hyytiala,693,215,61.84478167,2
10,2020,Myotis sp.,KON1,Konnevesi,124,186,62.61605,2
10,2020,Myotis sp.,KON2,Konnevesi,582,322,62.61605,2
10,2020,Myotis sp.,LAM2,Lammi,800,112,61.05408333,2
10,2020,Myotis sp.,OUL1,Oulanka,884,0,66.37026833,2
10,2020,Myotis sp.,OUL2,Oulanka,878,6,66.37026833,2
10,2020,Myotis sp.,OYO3,Oulu,891,0,65.05938167,2
10,2020,Myotis sp.,SEI2,Seili,372,543,60.23959333,2
10,2020,Myotis sp.,SEI3,Seili,476,439,60.23959333,2
10,2020,Myotis sp.,TVA2,Tvarminne,185,731,59.84394167,1
10,2020,Myotis sp.,TVA3,Tvarminne,373,543,59.84394167,1
10,2020,P. nathusii,HUS1,Huso,740,176,60.27874333,2
10,2020,P. nathusii,HYY2,Hyytiala,908,0,61.84478167,2
10,2020,P. nathusii,HYY3,Hyytiala,907,1,61.84478167,2
10,2020,P. nathusii,KON1,Konnevesi,310,0,62.61605,2
10,2020,P. nathusii,KON2,Konnevesi,904,0,62.61605,2
10,2020,P. nathusii,LAM2,Lammi,912,0,61.05408333,2
10,2020,P. nathusii,OUL1,Oulanka,884,0,66.37026833,2
10,2020,P. nathusii,OUL2,Oulanka,884,0,66.37026833,2
10,2020,P. nathusii,OYO3,Oulu,890,1,65.05938167,2
10,2020,P. nathusii,SEI2,Seili,915,0,60.23959333,2
10,2020,P. nathusii,SEI3,Seili,794,121,60.23959333,2
10,2020,P. nathusii,TVA2,Tvarminne,896,20,59.84394167,1
10,2020,P. nathusii,TVA3,Tvarminne,866,50,59.84394167,1
10,2021,E. nilssonii,HUS1,Huso,321,17,60.27874333,2
10,2021,E. nilssonii,HUS2,Huso,329,9,60.27874333,2
10,2021,E. nilssonii,HYY2,Hyytiala,880,25,61.84478167,2
10,2021,E. nilssonii,HYY3,Hyytiala,865,40,61.84478167,2
10,2021,E. nilssonii,KON1,Konnevesi,601,180,62.61605,2
10,2021,E. nilssonii,KON2,Konnevesi,641,140,62.61605,2
10,2021,E. nilssonii,LAM1,Lammi,896,14,61.05408333,2
10,2021,E. nilssonii,LAM2,Lammi,252,60,61.05408333,2
10,2021,E. nilssonii,OUL1,Oulanka,860,22,66.37026833,2
10,2021,E. nilssonii,OUL2,Oulanka,817,65,66.37026833,2
10,2021,E. nilssonii,SEI2,Seili,797,115,60.23959333,2
10,2021,E. nilssonii,SEI3,Seili,912,0,60.23959333,2
10,2021,E. nilssonii,TVA2,Tvarminne,743,39,59.84394167,1
10,2021,E. nilssonii,TVA3,Tvarminne,821,94,59.84394167,1
10,2021,Myotis sp.,HUS1,Huso,317,21,60.27874333,2
10,2021,Myotis sp.,HUS2,Huso,311,27,60.27874333,2
10,2021,Myotis sp.,HYY2,Hyytiala,788,117,61.84478167,2
10,2021,Myotis sp.,HYY3,Hyytiala,738,167,61.84478167,2
10,2021,Myotis sp.,KON1,Konnevesi,255,526,62.61605,2
10,2021,Myotis sp.,KON2,Konnevesi,471,310,62.61605,2
10,2021,Myotis sp.,LAM1,Lammi,625,285,61.05408333,2
10,2021,Myotis sp.,LAM2,Lammi,257,55,61.05408333,2
10,2021,Myotis sp.,OUL1,Oulanka,872,10,66.37026833,2
10,2021,Myotis sp.,OUL2,Oulanka,882,0,66.37026833,2
10,2021,Myotis sp.,SEI2,Seili,431,481,60.23959333,2
10,2021,Myotis sp.,SEI3,Seili,610,302,60.23959333,2
10,2021,Myotis sp.,TVA2,Tvarminne,315,467,59.84394167,1
10,2021,Myotis sp.,TVA3,Tvarminne,573,342,59.84394167,1
10,2021,P. nathusii,HUS1,Huso,312,26,60.27874333,2
10,2021,P. nathusii,HUS2,Huso,310,28,60.27874333,2
10,2021,P. nathusii,HYY2,Hyytiala,905,0,61.84478167,2
10,2021,P. nathusii,HYY3,Hyytiala,905,0,61.84478167,2
10,2021,P. nathusii,KON1,Konnevesi,781,0,62.61605,2
10,2021,P. nathusii,KON2,Konnevesi,781,0,62.61605,2
10,2021,P. nathusii,LAM1,Lammi,910,0,61.05408333,2
10,2021,P. nathusii,LAM2,Lammi,312,0,61.05408333,2
10,2021,P. nathusii,OUL1,Oulanka,882,0,66.37026833,2
10,2021,P. nathusii,OUL2,Oulanka,882,0,66.37026833,2
10,2021,P. nathusii,SEI2,Seili,796,116,60.23959333,2
10,2021,P. nathusii,SEI3,Seili,912,0,60.23959333,2
10,2021,P. nathusii,TVA2,Tvarminne,767,15,59.84394167,1
10,2021,P. nathusii,TVA3,Tvarminne,879,36,59.84394167,1
11,2015,E. nilssonii,HUS1,Huso,507,14,60.27874333,1
11,2015,E. nilssonii,HUS2,Huso,992,24,60.27874333,1
11,2015,E. nilssonii,HUS3,Huso,992,24,60.27874333,1
11,2015,E. nilssonii,HYY1,Hyytiala,939,76,61.84478167,1
11,2015,E. nilssonii,HYY2,Hyytiala,1015,0,61.84478167,1
11,2015,E. nilssonii,HYY3,Hyytiala,1009,6,61.84478167,1
11,2015,E. nilssonii,KON2,Konnevesi,957,62,62.61605,1
11,2015,E. nilssonii,KON3,Konnevesi,977,42,62.61605,1
11,2015,E. nilssonii,LAM1,Lammi,807,1,61.05408333,1
11,2015,E. nilssonii,LAM2,Lammi,514,4,61.05408333,1
11,2015,E. nilssonii,LAM3,Lammi,1012,4,61.05408333,1
11,2015,E. nilssonii,OUL1,Oulanka,1011,7,66.37026833,1
11,2015,E. nilssonii,OUL2,Oulanka,941,0,66.37026833,1
11,2015,E. nilssonii,OUL3,Oulanka,1001,17,66.37026833,1
11,2015,E. nilssonii,SEI1,Seili,589,5,60.23959333,1
11,2015,E. nilssonii,SEI2,Seili,661,0,60.23959333,1
11,2015,E. nilssonii,SEI3,Seili,625,36,60.23959333,1
11,2015,E. nilssonii,TVA1,Tvarminne,1014,3,59.84394167,1
11,2015,E. nilssonii,TVA2,Tvarminne,1009,8,59.84394167,1
11,2015,E. nilssonii,TVA3,Tvarminne,996,21,59.84394167,1
11,2015,Myotis sp.,HUS1,Huso,499,22,60.27874333,1
11,2015,Myotis sp.,HUS2,Huso,968,48,60.27874333,1
11,2015,Myotis sp.,HUS3,Huso,988,28,60.27874333,1
11,2015,Myotis sp.,HYY1,Hyytiala,954,61,61.84478167,1
11,2015,Myotis sp.,HYY2,Hyytiala,969,46,61.84478167,1
11,2015,Myotis sp.,HYY3,Hyytiala,939,76,61.84478167,1
11,2015,Myotis sp.,KON2,Konnevesi,859,160,62.61605,1
11,2015,Myotis sp.,KON3,Konnevesi,990,29,62.61605,1
11,2015,Myotis sp.,LAM1,Lammi,738,70,61.05408333,1
11,2015,Myotis sp.,LAM2,Lammi,475,43,61.05408333,1
11,2015,Myotis sp.,LAM3,Lammi,902,114,61.05408333,1
11,2015,Myotis sp.,OUL1,Oulanka,1018,0,66.37026833,1
11,2015,Myotis sp.,OUL2,Oulanka,940,1,66.37026833,1
11,2015,Myotis sp.,OUL3,Oulanka,1017,1,66.37026833,1
11,2015,Myotis sp.,SEI1,Seili,505,89,60.23959333,1
11,2015,Myotis sp.,SEI2,Seili,609,52,60.23959333,1
11,2015,Myotis sp.,SEI3,Seili,582,79,60.23959333,1
11,2015,Myotis sp.,TVA1,Tvarminne,771,246,59.84394167,1
11,2015,Myotis sp.,TVA2,Tvarminne,529,488,59.84394167,1
11,2015,Myotis sp.,TVA3,Tvarminne,787,230,59.84394167,1
11,2015,P. nathusii,HUS1,Huso,515,6,60.27874333,1
11,2015,P. nathusii,HUS2,Huso,1008,8,60.27874333,1
11,2015,P. nathusii,HUS3,Huso,996,20,60.27874333,1
11,2015,P. nathusii,HYY1,Hyytiala,1015,0,61.84478167,1
11,2015,P. nathusii,HYY2,Hyytiala,1015,0,61.84478167,1
11,2015,P. nathusii,HYY3,Hyytiala,1015,0,61.84478167,1
11,2015,P. nathusii,KON2,Konnevesi,1019,0,62.61605,1
11,2015,P. nathusii,KON3,Konnevesi,1019,0,62.61605,1
11,2015,P. nathusii,LAM1,Lammi,808,0,61.05408333,1
11,2015,P. nathusii,LAM2,Lammi,518,0,61.05408333,1
11,2015,P. nathusii,LAM3,Lammi,1016,0,61.05408333,1
11,2015,P. nathusii,OUL1,Oulanka,1018,0,66.37026833,1
11,2015,P. nathusii,OUL2,Oulanka,941,0,66.37026833,1
11,2015,P. nathusii,OUL3,Oulanka,1018,0,66.37026833,1
11,2015,P. nathusii,SEI1,Seili,593,1,60.23959333,1
11,2015,P. nathusii,SEI2,Seili,661,0,60.23959333,1
11,2015,P. nathusii,SEI3,Seili,654,7,60.23959333,1
11,2015,P. nathusii,TVA1,Tvarminne,1013,4,59.84394167,1
11,2015,P. nathusii,TVA2,Tvarminne,1005,12,59.84394167,1
11,2015,P. nathusii,TVA3,Tvarminne,991,26,59.84394167,1
11,2016,E. nilssonii,HUS1,Huso,982,40,60.27874333,1
11,2016,E. nilssonii,HUS2,Huso,1011,11,60.27874333,1
11,2016,E. nilssonii,HYY1,Hyytiala,970,54,61.84478167,1
11,2016,E. nilssonii,HYY2,Hyytiala,1024,0,61.84478167,1
11,2016,E. nilssonii,HYY3,Hyytiala,1022,2,61.84478167,1
11,2016,E. nilssonii,KON2,Konnevesi,615,28,62.61605,1
11,2016,E. nilssonii,LAM1,Lammi,1024,0,61.05408333,1
11,2016,E. nilssonii,LAM2,Lammi,991,33,61.05408333,1
11,2016,E. nilssonii,LAM3,Lammi,1023,1,61.05408333,1
11,2016,E. nilssonii,OUL1,Oulanka,1020,2,66.37026833,1
11,2016,E. nilssonii,OUL2,Oulanka,1020,2,66.37026833,1
11,2016,E. nilssonii,OUL3,Oulanka,701,15,66.37026833,1
11,2016,E. nilssonii,OYO1,Oulu,207,1,65.05938167,1
11,2016,E. nilssonii,SEI1,Seili,1013,10,60.23959333,1
11,2016,E. nilssonii,SEI2,Seili,425,0,60.23959333,1
11,2016,E. nilssonii,SEI3,Seili,351,2,60.23959333,1
11,2016,E. nilssonii,TVA1,Tvarminne,1014,8,59.84394167,1
11,2016,E. nilssonii,TVA2,Tvarminne,1017,5,59.84394167,1
11,2016,E. nilssonii,TVA3,Tvarminne,1014,8,59.84394167,1
11,2016,Myotis sp.,HUS1,Huso,998,24,60.27874333,1
11,2016,Myotis sp.,HUS2,Huso,970,52,60.27874333,1
11,2016,Myotis sp.,HYY1,Hyytiala,792,232,61.84478167,1
11,2016,Myotis sp.,HYY2,Hyytiala,962,62,61.84478167,1
11,2016,Myotis sp.,HYY3,Hyytiala,965,59,61.84478167,1
11,2016,Myotis sp.,KON2,Konnevesi,524,119,62.61605,1
11,2016,Myotis sp.,LAM1,Lammi,702,322,61.05408333,1
11,2016,Myotis sp.,LAM2,Lammi,885,139,61.05408333,1
11,2016,Myotis sp.,LAM3,Lammi,944,80,61.05408333,1
11,2016,Myotis sp.,OUL1,Oulanka,1022,0,66.37026833,1
11,2016,Myotis sp.,OUL2,Oulanka,1022,0,66.37026833,1
11,2016,Myotis sp.,OUL3,Oulanka,715,1,66.37026833,1
11,2016,Myotis sp.,OYO1,Oulu,208,0,65.05938167,1
11,2016,Myotis sp.,SEI1,Seili,856,167,60.23959333,1
11,2016,Myotis sp.,SEI2,Seili,418,7,60.23959333,1
11,2016,Myotis sp.,SEI3,Seili,338,15,60.23959333,1
11,2016,Myotis sp.,TVA1,Tvarminne,892,130,59.84394167,1
11,2016,Myotis sp.,TVA2,Tvarminne,641,381,59.84394167,1
11,2016,Myotis sp.,TVA3,Tvarminne,956,66,59.84394167,1
11,2016,P. nathusii,HUS1,Huso,1005,17,60.27874333,1
11,2016,P. nathusii,HUS2,Huso,1016,6,60.27874333,1
11,2016,P. nathusii,HYY1,Hyytiala,1024,0,61.84478167,1
11,2016,P. nathusii,HYY2,Hyytiala,1024,0,61.84478167,1
11,2016,P. nathusii,HYY3,Hyytiala,1024,0,61.84478167,1
11,2016,P. nathusii,KON2,Konnevesi,643,0,62.61605,1
11,2016,P. nathusii,LAM1,Lammi,1024,0,61.05408333,1
11,2016,P. nathusii,LAM2,Lammi,1024,0,61.05408333,1
11,2016,P. nathusii,LAM3,Lammi,1024,0,61.05408333,1
11,2016,P. nathusii,OUL1,Oulanka,1022,0,66.37026833,1
11,2016,P. nathusii,OUL2,Oulanka,1022,0,66.37026833,1
11,2016,P. nathusii,OUL3,Oulanka,716,0,66.37026833,1
11,2016,P. nathusii,OYO1,Oulu,208,0,65.05938167,1
11,2016,P. nathusii,SEI1,Seili,1017,6,60.23959333,1
11,2016,P. nathusii,SEI2,Seili,425,0,60.23959333,1
11,2016,P. nathusii,SEI3,Seili,351,2,60.23959333,1
11,2016,P. nathusii,TVA1,Tvarminne,1022,0,59.84394167,1
11,2016,P. nathusii,TVA2,Tvarminne,1020,2,59.84394167,1
11,2016,P. nathusii,TVA3,Tvarminne,1020,2,59.84394167,1
